goal	rule	score
female(P)	female(narcissa_malfoy)	1
member_of(Y, death_eaters)	member_of(draco_malfoy, death_eaters)	1
member_of(Y, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
female(P)	female(molly_weasley)	1
parent(Y, P)	parent(arthur_weasley, george_weasley)	1
parent(P, Z)	parent(arthur_weasley, george_weasley)	1
parent(X, P)	parent(arthur_weasley, bill_weasley)	1
magical(_EX0)	magical(fluffy)	1
parent(Z, P)	parent(xenophilius_lovegood, luna_lovegood)	1
muggle(P)	muggle(marge_dursley)	1
parent(P, Z)	parent(molly_weasley, percy_weasley)	1
parent(P, Z)	parent(alice_longbottom, neville_longbottom)	1
muggleborn(X)	muggleborn(colin_creevey)	1
parent(_EX1, P)	parent(arthur_weasley, percy_weasley)	1
house(X, P)	house(gryffindor, petter_pettigrew)	1
enemy(P, _EX3)	enemy(quirinus_quirrell, ron_weasley)	1
parent(X, Y)	parent(molly_weasley, percy_weasley)	1
parent(Z, Y)	parent(lucius_malfoy, draco_malfoy)	1
parent(P, X)	parent(ron_weasley, hugo_weasley)	1
parent(P, Z)	parent(lucius_malfoy, draco_malfoy)	1
hates(Z, P)	hates(X, Y) :- deatheater(X), muggle(Y)	1
betrays(Y, P)	betrays(percy_weasley, harry_potter)	1
ancestor(petunia_dursley, Z)	ancestor(X, Y) :- parent(X, Y)	1
betrays(Y, P)	betrays(percy_weasley, harry_potter)	1
enemy(_EX2, _EX0)	enemy(draco_malfoy, hermione_granger)	1
hates(Y, argus_filch)	hates(X, Y) :- deatheater(X), squib(Y)	1
parent(james_potter, P)	parent(james_potter, harry_potter)	1
house(gryffindor, P)	house(gryffindor, bill_weasley)	1
member_of(sirius_black, order_of_the_phoenix)	member_of(sirius_black, order_of_the_phoenix)	1
enemy(P, _EX3)	enemy(quirinus_quirrell, ron_weasley)	1
male(P)	male(severus_snape)	1
parent(P, Z)	parent(hermione_granger, hugo_weasley)	1
member_of(_EX3, dumbledores_army)	member_of(harry_potter, dumbledores_army)	1
house(X, P)	house(slytherin, bellatrix_lestrange)	1
member_of(_EX3, dumbledores_army)	member_of(ginny_weasley, dumbledores_army)	1
member_of(Y, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
enemy(P, X)	enemy(cormac_mclaggen, ron_weasley)	1
house(gryffindor, Z)	house(gryffindor, sirius_black)	1
member_of(P, death_eaters)	member_of(voldemort, death_eaters)	1
parent(P, X)	parent(ron_weasley, hugo_weasley)	1
house(P, X)	house(slytherin, horace_slughorn)	1
muggleborn(_EX5)	muggleborn(lily_potter)	1
ancestor(harry_potter, Z)	ancestor(X, Y) :- parent(X, Y)	1
parent(Y, ron_weasley)	parent(molly_weasley, ron_weasley)	1
enemy(_EX2, _EX0)	enemy(peter_pettigrew, sirius_black)	1
ancestor(petunia_dursley, Z)	ancestor(X, Y) :- parent(X, Y)	1
parent(arthur_weasley, P)	parent(arthur_weasley, bill_weasley)	1
male(P)	male(gilderoy_lockhart)	1
female(P)	female(alice_longbottom)	1
member_of(_EX2, death_eaters)	member_of(bellatrix_lestrange, death_eaters)	1
betrays(Y, P)	betrays(xenophilius_lovegood, ron_weasley)	1
enemy(P, padma_patil)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	1
parent(Z, P)	parent(alice_longbottom, neville_longbottom)	1
parent(Y, _EX3)	parent(ginny_weasley, james_sirius_potter)	1
parent(Y, _EX3)	parent(alice_longbottom, neville_longbottom)	1
parent(X, P)	parent(ginny_weasley, albus_severus_potter)	1
enemy(P, X)	enemy(gilderoy_lockhart, harry_potter)	1
parent(Z, Y)	parent(alice_longbottom, neville_longbottom)	1
enemy(voldemort, Y)	enemy(voldemort, ron_weasley)	1
member_of(Z, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
parent(Y, P)	parent(frank_longbottom, neville_longbottom)	1
parent(P, Z)	parent(arthur_weasley, charlie_weasley)	1
member_of(Z, order_of_the_phoenix)	member_of(remus_lupin, order_of_the_phoenix)	1
house(P, X)	house(slytherin, narcissa_malfoy)	1
muggle(_EX0)	muggle(marge_dursley)	1
member_of(Y, order_of_the_phoenix)	member_of(arthur_weasley, order_of_the_phoenix)	1
parent(Y, ron_weasley)	parent(molly_weasley, ron_weasley)	1
hates(_EX0, Z)	hates(X, Y) :- deatheater(X), muggle(Y)	1
muggleborn(Z)	muggleborn(hermione_granger)	1
parent(Y, P)	parent(narcissa_malfoy, draco_malfoy)	1
parent(P, _EX1)	parent(harry_potter, albus_severus_potter)	1
enemy(P, _EX3)	enemy(gilderoy_lockhart, ron_weasley)	1
house(P, X)	house(gryffindor, george_weasley)	1
enemy(X, P)	enemy(draco_malfoy, hermione_granger)	1
parent(P, _EX1)	parent(hermione_granger, rose_weasley)	1
enemy(Z, _EX1)	enemy(quirinus_quirrell, ron_weasley)	1
member_of(Y, death_eaters)	member_of(lucius_malfoy, death_eaters)	1
parent(X, Y)	parent(molly_weasley, percy_weasley)	1
creature(fluffy)	creature(fluffy)	1
enemy(minerva_mccgonagall, P)	enemy(X, Y) :- member_of(X, order_of_the_phoenix), member_of(Y, death_eaters)	1
muggleborn(Y)	muggleborn(colin_creevey)	1
muggleborn(_EX0)	muggleborn(hermione_granger)	1
parent(_EX1, P)	parent(molly_weasley, percy_weasley)	1
house(X, P)	house(gryffindor, charlie_weasley)	1
destroyed(X, P)	destroyed(voldemort, harry_potter)	1
parent(P, Y)	parent(arthur_weasley, percy_weasley)	1
ancestor(ginny_weasley, P)	ancestor(X, Y) :- parent(X, Y)	1
parent(P, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
ancestor(harry_potter, albus_severus_potter)	ancestor(X, Y) :- parent(X, Y)	1
male(P)	male(filius_flitwick)	1
member_of(_EX4, death_eaters)	member_of(peter_pettigrew, death_eaters)	1
house(P, X)	house(slytherin, narcissa_malfoy)	1
parent(harry_potter, X)	parent(harry_potter, albus_severus_potter)	1
parent(P, Y)	parent(arthur_weasley, fred_weasley)	1
ancestor(ron_weasley, _EX1)	ancestor(X, Y) :- parent(X, Y)	1
squib(Z)	squib(argus_filch)	1
house(P, X)	house(ravenclaw, padma_patil)	1
parent(_EX4, ginny_weasley)	parent(molly_weasley, ginny_weasley)	1
house(P, X)	house(ravenclaw, padma_patil)	1
parent(X, P)	parent(ginny_weasley, lily_luna_potter)	1
member_of(Z, order_of_the_phoenix)	member_of(remus_lupin, order_of_the_phoenix)	1
member_of(Z, order_of_the_phoenix)	member_of(albus_dumbledore, order_of_the_phoenix)	1
parent(Z, P)	parent(harry_potter, albus_severus_potter)	1
parent(Z, P)	parent(ron_weasley, hugo_weasley)	1
descendant(Y, X)	descendant(X, Y) :- ancestor(Y, X)	1
muggleborn(_EX0)	muggleborn(hermione_granger)	1
betrays(X, P)	betrays(cho_chang, fred_weasley)	1
enemy(Z, _EX1)	enemy(voldemort, ginny_weasley)	1
parent(Z, P)	parent(hermione_granger, hugo_weasley)	1
member_of(_EX0, order_of_the_phoenix)	member_of(severus_snape, order_of_the_phoenix)	1
parent(_EX1, P)	parent(vernon_dursley, dudley_dursley)	1
female(P)	female(molly_weasley)	1
male(P)	male(james_sirius_potter)	1
parent(Z, Y)	parent(arthur_weasley, ginny_weasley)	1
enemy(_EX2, _EX0)	enemy(marge_dursley, harry_potter)	1
parent(ron_weasley, hugo_weasley)	parent(ron_weasley, hugo_weasley)	1
parent(_EX4, harry_potter)	parent(lily_potter, harry_potter)	1
parent(P, _EX1)	parent(molly_weasley, charlie_weasley)	1
house(P, X)	house(gryffindor, seamus_finnigan)	1
parent(P, X)	parent(hermione_granger, rose_weasley)	1
creature(fawkes)	creature(fawkes)	1
betrays(X, P)	betrays(cho_chang, hermione_granger)	1
enemy(Y, ginny_weasley)	enemy(voldemort, ginny_weasley)	1
parent(P, draco_malfoy)	parent(lucius_malfoy, draco_malfoy)	1
parent(Y, ron_weasley)	parent(molly_weasley, ron_weasley)	1
parent(P, Z)	parent(molly_weasley, fred_weasley)	1
parent(_EX2, P)	parent(alice_longbottom, neville_longbottom)	1
parent(P, _EX3)	parent(xenophilius_lovegood, luna_lovegood)	1
muggleborn(_EX3)	muggleborn(myrtle_warren)	1
in_gryffindor(Z)	in_gryffindor(X) :- house(gryffindor, X)	1
member_of(Y, dumbledores_army)	member_of(seamus_finnigan, dumbledores_army)	1
parent(Y, _EX3)	parent(harry_potter, lily_luna_potter)	1
enemy(X, P)	enemy(quirinus_quirrell, hermione_granger)	1
enemy(X, P)	enemy(voldemort, hermione_granger)	1
ancestor(ginny_weasley, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(luna_lovegood, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(lily_luna_potter, james_potter)	parent(lily_luna_potter, james_potter)	0
parent(ginny_weasley, Z2)	parent(ginny_weasley, alice_longbottom)	0
parent(james_sirius_potter, Z9)	parent(james_sirius_potter, lucius_malfoy)	0
ancestor(george_weasley, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, james_potter)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, molly_weasley)	0
ancestor(hugo_weasley, lily_luna_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(rose_weasley, Z8)	parent(rose_weasley, harry_potter)	0
parent(rose_weasley, Z3)	parent(rose_weasley, arthur_weasley)	0
ancestor(charlie_weasley, hugo_weasley)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, arthur_weasley)	0
ancestor(draco_malfoy, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z5, Z6)	parent(Z5, xenophilius_lovegood)	0
parent(lily_luna_potter, Z9)	parent(lily_luna_potter, lily_potter)	0
parent(dudley_dursley, Z12)	parent(dudley_dursley, petunia_dursley)	0
parent(james_sirius_potter, Z2)	parent(james_sirius_potter, lily_potter)	0
parent(draco_malfoy, Z9)	parent(draco_malfoy, arthur_weasley)	0
parent(percy_weasley, Z6)	parent(percy_weasley, james_potter)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, petunia_dursley)	0
parent(rose_weasley, Z2)	parent(rose_weasley, ginny_weasley)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, james_potter)	0
parent(harry_potter, Z12)	parent(harry_potter, ginny_weasley)	0
ancestor(fred_weasley, draco_malfoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(ron_weasley, Z10)	parent(ron_weasley, james_potter)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, lucius_malfoy)	0
parent(james_sirius_potter, Z8)	parent(james_sirius_potter, harry_potter)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, molly_weasley)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, harry_potter)	0
parent(rose_weasley, Z4)	parent(rose_weasley, molly_weasley)	0
parent(bill_weasley, Z2)	parent(bill_weasley, alice_longbottom)	0
parent(Z1, molly_weasley)	parent(Z1, molly_weasley)	0
parent(rose_weasley, Z4)	parent(rose_weasley, frank_longbottom)	0
ancestor(albus_severus_potter, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(hugo_weasley, Z3)	parent(hugo_weasley, lucius_malfoy)	0
ancestor(draco_malfoy, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(fred_weasley, Z10)	parent(fred_weasley, lily_potter)	0
parent(neville_longbottom, Z3)	parent(neville_longbottom, alice_longbottom)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, molly_weasley)	0
parent(Z10, Z11)	parent(Z10, alice_longbottom)	0
parent(Z5, molly_weasley)	parent(Z5, molly_weasley)	0
parent(rose_weasley, arthur_weasley)	parent(rose_weasley, arthur_weasley)	0
parent(percy_weasley, Z2)	parent(percy_weasley, ron_weasley)	0
ancestor(george_weasley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(george_weasley, Z2)	parent(george_weasley, ginny_weasley)	0
parent(fred_weasley, Z12)	parent(fred_weasley, arthur_weasley)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, harry_potter)	0
ancestor(dudley_dursley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(neville_longbottom, Z12)	parent(neville_longbottom, arthur_weasley)	0
parent(ginny_weasley, Z2)	parent(ginny_weasley, hermione_granger)	0
parent(hugo_weasley, Z12)	parent(hugo_weasley, lucius_malfoy)	0
parent(harry_potter, Z1)	parent(harry_potter, xenophilius_lovegood)	0
parent(james_sirius_potter, Z9)	parent(james_sirius_potter, harry_potter)	0
parent(albus_severus_potter, Z9)	parent(albus_severus_potter, lucius_malfoy)	0
ancestor(neville_longbottom, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z4, Z5)	parent(Z4, arthur_weasley)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, james_potter)	0
ancestor(albus_severus_potter, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(percy_weasley, Z3)	parent(percy_weasley, lucius_malfoy)	0
parent(Z6, Z7)	parent(Z6, xenophilius_lovegood)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, petunia_dursley)	0
parent(george_weasley, Z11)	parent(george_weasley, james_potter)	0
parent(ron_weasley, Z6)	parent(ron_weasley, narcissa_malfoy)	0
ancestor(ginny_weasley, harry_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, lily_potter)	0
parent(harry_potter, Z3)	parent(harry_potter, lily_potter)	0
parent(hugo_weasley, Z2)	parent(hugo_weasley, xenophilius_lovegood)	0
parent(harry_potter, Z12)	parent(harry_potter, vernon_dursley)	0
parent(george_weasley, Z12)	parent(george_weasley, ron_weasley)	0
parent(rose_weasley, Z4)	parent(rose_weasley, vernon_dursley)	0
parent(albus_severus_potter, Z11)	parent(albus_severus_potter, ginny_weasley)	0
parent(bill_weasley, arthur_weasley)	parent(bill_weasley, arthur_weasley)	0
parent(charlie_weasley, Z9)	parent(charlie_weasley, frank_longbottom)	0
parent(draco_malfoy, Z8)	parent(draco_malfoy, xenophilius_lovegood)	0
parent(hugo_weasley, Z11)	parent(hugo_weasley, lucius_malfoy)	0
ancestor(albus_severus_potter, draco_malfoy)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(percy_weasley, Z10)	parent(percy_weasley, alice_longbottom)	0
parent(james_sirius_potter, Z6)	parent(james_sirius_potter, ron_weasley)	0
ancestor(percy_weasley, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z10, Z11)	parent(Z10, xenophilius_lovegood)	0
ancestor(luna_lovegood, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(Z10, Z11)	parent(Z10, lucius_malfoy)	0
hates(severus_snape, colin_creevey)	hates(X, Y) :- deatheater(X), muggle(Y)	0
parent(Z7, Z8)	parent(Z7, xenophilius_lovegood)	0
ancestor(luna_lovegood, hugo_weasley)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, xenophilius_lovegood)	0
ancestor(percy_weasley, draco_malfoy)	ancestor(X, Y) :- parent(X, Y)	0
parent(albus_severus_potter, Z12)	parent(albus_severus_potter, lily_potter)	0
ancestor(dudley_dursley, lily_luna_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(george_weasley, Z3)	parent(george_weasley, petunia_dursley)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, frank_longbottom)	0
parent(neville_longbottom, Z10)	parent(neville_longbottom, arthur_weasley)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, ginny_weasley)	0
parent(rose_weasley, james_potter)	parent(rose_weasley, james_potter)	0
enemy(sirius_black, _EX4)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	0
parent(percy_weasley, Z10)	parent(percy_weasley, molly_weasley)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, vernon_dursley)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, frank_longbottom)	0
parent(fred_weasley, Z11)	parent(fred_weasley, lucius_malfoy)	0
ancestor(james_sirius_potter, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z10)	parent(charlie_weasley, frank_longbottom)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, petunia_dursley)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, alice_longbottom)	0
parent(harry_potter, Z9)	parent(harry_potter, ginny_weasley)	0
parent(james_sirius_potter, Z12)	parent(james_sirius_potter, hermione_granger)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, vernon_dursley)	0
parent(lily_luna_potter, Z10)	parent(lily_luna_potter, molly_weasley)	0
parent(Z6, Z7)	parent(Z6, lily_potter)	0
parent(ron_weasley, Z11)	parent(ron_weasley, lily_potter)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, narcissa_malfoy)	0
parent(Z6, arthur_weasley)	parent(Z6, arthur_weasley)	0
parent(ron_weasley, Z12)	parent(ron_weasley, harry_potter)	0
parent(ron_weasley, Z11)	parent(ron_weasley, petunia_dursley)	0
ancestor(X, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(ginny_weasley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(albus_severus_potter, Z4)	parent(albus_severus_potter, narcissa_malfoy)	0
parent(draco_malfoy, Z6)	parent(draco_malfoy, molly_weasley)	0
parent(george_weasley, Z3)	parent(george_weasley, lucius_malfoy)	0
parent(hugo_weasley, Z9)	parent(hugo_weasley, james_potter)	0
ancestor(hugo_weasley, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, james_potter)	0
parent(Z9, Z10)	parent(Z9, james_potter)	0
parent(fred_weasley, Z8)	parent(fred_weasley, lily_potter)	0
parent(Z0, Z1)	parent(Z0, hermione_granger)	0
parent(bill_weasley, Z9)	parent(bill_weasley, arthur_weasley)	0
parent(luna_lovegood, Z9)	parent(luna_lovegood, james_potter)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, petunia_dursley)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, lucius_malfoy)	0
parent(percy_weasley, Z12)	parent(percy_weasley, hermione_granger)	0
parent(percy_weasley, Z12)	parent(percy_weasley, harry_potter)	0
ancestor(harry_potter, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(james_sirius_potter, Z11)	parent(james_sirius_potter, james_potter)	0
parent(luna_lovegood, Z3)	parent(luna_lovegood, narcissa_malfoy)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, lucius_malfoy)	0
parent(Z5, Z6)	parent(Z5, narcissa_malfoy)	0
parent(ginny_weasley, Z11)	parent(ginny_weasley, lucius_malfoy)	0
parent(ginny_weasley, Z3)	parent(ginny_weasley, petunia_dursley)	0
parent(ron_weasley, Z6)	parent(ron_weasley, frank_longbottom)	0
parent(albus_severus_potter, Z11)	parent(albus_severus_potter, hermione_granger)	0
ancestor(george_weasley, P)	ancestor(X, Y) :- parent(X, Y)	0
ancestor(lily_luna_potter, X)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(bill_weasley, Z3)	parent(bill_weasley, ron_weasley)	0
parent(fred_weasley, Z2)	parent(fred_weasley, alice_longbottom)	0
parent(fred_weasley, Z12)	parent(fred_weasley, lucius_malfoy)	0
parent(george_weasley, Z2)	parent(george_weasley, xenophilius_lovegood)	0
ancestor(percy_weasley, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(dudley_dursley, Z12)	parent(dudley_dursley, frank_longbottom)	0
parent(harry_potter, Z9)	parent(harry_potter, vernon_dursley)	0
parent(petunia_dursley, Z0)	parent(petunia_dursley, petunia_dursley)	0
parent(bill_weasley, Z10)	parent(bill_weasley, xenophilius_lovegood)	0
parent(lily_luna_potter, Z3)	parent(lily_luna_potter, james_potter)	0
parent(fred_weasley, Z9)	parent(fred_weasley, ginny_weasley)	0
parent(george_weasley, Z9)	parent(george_weasley, vernon_dursley)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, molly_weasley)	0
parent(hugo_weasley, Z10)	parent(hugo_weasley, narcissa_malfoy)	0
parent(george_weasley, Z9)	parent(george_weasley, petunia_dursley)	0
parent(dudley_dursley, Z11)	parent(dudley_dursley, ginny_weasley)	0
parent(draco_malfoy, Z8)	parent(draco_malfoy, hermione_granger)	0
parent(harry_potter, Z11)	parent(harry_potter, ginny_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, frank_longbottom)	0
ancestor(luna_lovegood, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(draco_malfoy, Z6)	parent(draco_malfoy, vernon_dursley)	0
parent(bill_weasley, Z3)	parent(bill_weasley, lucius_malfoy)	0
parent(dudley_dursley, Z3)	parent(dudley_dursley, narcissa_malfoy)	0
parent(george_weasley, Z3)	parent(george_weasley, hermione_granger)	0
ancestor(james_sirius_potter, _EX3)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(draco_malfoy, Z2)	parent(draco_malfoy, alice_longbottom)	0
ancestor(rose_weasley, X)	ancestor(X, Y) :- parent(X, Y)	0
parent(rose_weasley, Z12)	parent(rose_weasley, lucius_malfoy)	0
enemy(_EX0, bellatrix_lestrange)	enemy(X, Y) :- member_of(X, death_eaters), member_of(Y, dumbledores_army)	0
parent(dudley_dursley, Z11)	parent(dudley_dursley, alice_longbottom)	0
parent(rose_weasley, Z12)	parent(rose_weasley, petunia_dursley)	0
parent(james_sirius_potter, Z4)	parent(james_sirius_potter, lily_potter)	0
parent(Z9, Z10)	parent(Z9, frank_longbottom)	0
parent(Z7, james_potter)	parent(Z7, james_potter)	0
parent(charlie_weasley, Z6)	parent(charlie_weasley, molly_weasley)	0
parent(percy_weasley, Z9)	parent(percy_weasley, ginny_weasley)	0
ancestor(ginny_weasley, P)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(fred_weasley, Z10)	parent(fred_weasley, ron_weasley)	0
ancestor(james_potter, _EX1)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(petunia_dursley, arthur_weasley)	parent(petunia_dursley, arthur_weasley)	0
ancestor(ron_weasley, P)	ancestor(X, Y) :- parent(X, Y)	0
parent(dudley_dursley, Z10)	parent(dudley_dursley, hermione_granger)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, frank_longbottom)	0
muggle(colin_creevey)	muggle(colin_creevey)	0
parent(Z9, Z10)	parent(Z9, hermione_granger)	0
parent(lily_luna_potter, Z6)	parent(lily_luna_potter, narcissa_malfoy)	0
parent(harry_potter, Z2)	parent(harry_potter, vernon_dursley)	0
parent(percy_weasley, Z8)	parent(percy_weasley, molly_weasley)	0
ancestor(percy_weasley, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(Z3, Z4)	parent(Z3, xenophilius_lovegood)	0
parent(albus_severus_potter, Z3)	parent(albus_severus_potter, vernon_dursley)	0
parent(bill_weasley, Z9)	parent(bill_weasley, ron_weasley)	0
parent(lily_luna_potter, Z12)	parent(lily_luna_potter, ron_weasley)	0
parent(percy_weasley, Z10)	parent(percy_weasley, arthur_weasley)	0
parent(ron_weasley, Z6)	parent(ron_weasley, ron_weasley)	0
parent(ron_weasley, Z8)	parent(ron_weasley, arthur_weasley)	0
parent(james_sirius_potter, Z9)	parent(james_sirius_potter, molly_weasley)	0
parent(george_weasley, Z12)	parent(george_weasley, xenophilius_lovegood)	0
parent(charlie_weasley, Z3)	parent(charlie_weasley, petunia_dursley)	0
parent(fred_weasley, Z9)	parent(fred_weasley, arthur_weasley)	0
parent(ginny_weasley, Z3)	parent(ginny_weasley, molly_weasley)	0
parent(neville_longbottom, Z2)	parent(neville_longbottom, molly_weasley)	0
parent(Z8, Z9)	parent(Z8, arthur_weasley)	0
ancestor(draco_malfoy, hugo_weasley)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(lily_luna_potter, albus_severus_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(draco_malfoy, Z12)	parent(draco_malfoy, petunia_dursley)	0
ancestor(bill_weasley, Y)	ancestor(X, Y) :- parent(X, Y)	0
parent(charlie_weasley, Z8)	parent(charlie_weasley, lily_potter)	0
parent(charlie_weasley, Z3)	parent(charlie_weasley, lily_potter)	0
parent(albus_severus_potter, Z11)	parent(albus_severus_potter, arthur_weasley)	0
parent(charlie_weasley, james_potter)	parent(charlie_weasley, james_potter)	0
parent(neville_longbottom, Z11)	parent(neville_longbottom, lily_potter)	0
parent(percy_weasley, Z2)	parent(percy_weasley, xenophilius_lovegood)	0
parent(ron_weasley, Z10)	parent(ron_weasley, lily_potter)	0
parent(ginny_weasley, Z12)	parent(ginny_weasley, lucius_malfoy)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, ginny_weasley)	0
ancestor(P, Z)	ancestor(X, Y) :- parent(X, Y)	0
parent(hugo_weasley, Z3)	parent(hugo_weasley, alice_longbottom)	0
ancestor(albus_severus_potter, harry_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(charlie_weasley, Z12)	parent(charlie_weasley, lucius_malfoy)	0
parent(fred_weasley, Z12)	parent(fred_weasley, ginny_weasley)	0
parent(ron_weasley, Z10)	parent(ron_weasley, petunia_dursley)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, harry_potter)	0
parent(Z0, Z1)	parent(Z0, narcissa_malfoy)	0
parent(albus_severus_potter, Z8)	parent(albus_severus_potter, hermione_granger)	0
parent(draco_malfoy, Z3)	parent(draco_malfoy, hermione_granger)	0
ancestor(lily_luna_potter, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(albus_severus_potter, Z10)	parent(albus_severus_potter, narcissa_malfoy)	0
parent(rose_weasley, Z9)	parent(rose_weasley, james_potter)	0
parent(Z2, Z3)	parent(Z2, alice_longbottom)	0
parent(_EX1, Z1)	parent(_EX1, hermione_granger)	0
parent(hugo_weasley, Z3)	parent(hugo_weasley, lily_potter)	0
ancestor(draco_malfoy, albus_severus_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(rose_weasley, Z)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
parent(rose_weasley, Z6)	parent(rose_weasley, harry_potter)	0
ancestor(james_sirius_potter, albus_severus_potter)	ancestor(X, Y) :- ancestor(Z, Y), parent(X, Z)	0
ancestor(percy_weasley, albus_severus_potter)	ancestor(X, Y) :- parent(X, Y)	0
parent(fred_weasley, Z3)	parent(fred_weasley, james_potter)	0
parent(ron_weasley, Z9)	parent(ron_weasley, hermione_granger)	0
parent(ron_weasley, Z8)	parent(ron_weasley, xenophilius_lovegood)	0
parent(dudley_dursley, Z9)	parent(dudley_dursley, alice_longbottom)	0
parent(Z11, Z12)	parent(Z11, vernon_dursley)	0
parent(ron_weasley, Z6)	parent(ron_weasley, vernon_dursley)	0
parent(charlie_weasley, Z2)	parent(charlie_weasley, arthur_weasley)	0
parent(draco_malfoy, Z11)	parent(draco_malfoy, molly_weasley)	0
parent(hugo_weasley, Z4)	parent(hugo_weasley, lily_potter)	0
parent(luna_lovegood, Z8)	parent(luna_lovegood, molly_weasley)	0
