goal	rule	score
p5(X0, a75, X1)	p5(a87, a75, a76)	1
p6(X9, X7)	p6(a58, a1)	1
p6(X0, X1)	p6(a33, a10)	1
p8(X0, a0)	p8(a75, a0)	1
p1(a78, X9, X7, X0)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p4(X0, X7)	p4(a54, a0)	1
p6(X4, X9)	p6(a84, a32)	1
p8(X3, X3)	p8(X0, X0) :- p4(X0, X2)	1
p8(X0, X5)	p8(a67, a0)	1
p6(X0, X5)	p6(a35, a14)	1
p8(a95, X1)	p8(a95, a49)	1
p8(X0, X5)	p8(a0, a1)	1
p8(X0, X3)	p8(a58, a11)	1
p4(X0, X8)	p4(a22, a10)	1
p8(X0, X3)	p8(a1, a0)	1
p4(X0, X6)	p4(a18, a0)	1
p3(X5)	p3(a25)	1
p7(a17, X0)	p7(a17, a51)	1
p8(X0, X4)	p8(a78, a19)	1
p4(X8, X0)	p4(a77, a6)	1
p7(X0, X1)	p7(a58, a36)	1
p4(X7, X0)	p4(a61, a27)	1
p4(X5, X4)	p4(a18, a0)	1
p8(X0, X9)	p8(a93, a1)	1
p8(X0, X4)	p8(a0, a23)	1
p4(X0, a11)	p4(a21, a11)	1
p1(X0, X2, a5, X1)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p4(X3, X0)	p4(a54, a0)	1
p4(X2, X0)	p4(a21, a11)	1
p8(X0, X5)	p8(a11, a31)	1
p8(a11, X4)	p8(a11, a31)	1
p8(X0, X9)	p8(a0, a77)	1
p9(X3, X3)	p9(X6, X6) :- p4(X3, X6)	1
p3(X5)	p3(a90)	1
p4(X0, X2)	p4(a60, a42)	1
p2(a9, X1, X0)	p2(a9, a21, a35)	1
p6(a0, X0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	1
p4(X5, X4)	p4(a0, a0)	1
p8(X0, X1)	p8(X0, X0) :- p4(X0, X2)	1
p8(X2, a0)	p8(a1, a0)	1
p4(X2, X0)	p4(a5, a48)	1
p7(X0, X1)	p7(a1, a73)	1
p4(X0, X8)	p4(a18, a30)	1
p4(X0, X2)	p4(a3, a75)	1
p4(a77, X0)	p4(a77, a6)	1
p6(X0, X5)	p6(a0, a13)	1
p4(X1, X0)	p4(a91, a10)	1
p4(X0, X2)	p4(a20, a0)	1
p7(X0, X1)	p7(a17, a51)	1
p8(X0, X0)	p8(X0, X0) :- p4(X0, X2)	1
p8(X0, X1)	p8(a0, a6)	1
p6(X4, X9)	p6(a2, a0)	1
p8(X0, X4)	p8(a0, a6)	1
p8(X0, X1)	p8(a61, a28)	1
p8(X0, a17)	p8(X0, X0) :- p4(X0, X2)	1
p4(X3, X0)	p4(a31, a70)	1
p8(X4, a28)	p8(a61, a28)	1
p4(X0, X9)	p4(a21, a11)	1
p8(a0, X3)	p8(a0, a10)	1
p8(X0, X8)	p8(a63, a50)	1
p3(X5)	p3(a82)	1
p6(X8, X8)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	1
p6(X0, X5)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	1
p6(X0, X5)	p6(a34, a40)	1
p4(X5, X0)	p4(a43, a86)	1
p4(X5, X0)	p4(a54, a0)	1
p1(a39, a0, a5, X0)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p4(X7, X0)	p4(a43, a86)	1
p8(X0, X3)	p8(a61, a28)	1
p8(X0, X3)	p8(a75, a0)	1
p8(X0, X5)	p8(a75, a0)	1
p4(X0, X3)	p4(a71, a0)	1
p5(X0, a75, X1)	p5(a87, a75, a76)	1
p3(X5)	p3(a83)	1
p8(a39, X0)	p8(a39, a91)	1
p4(X0, X7)	p4(a33, a32)	1
p4(X3, X0)	p4(a95, a39)	1
p8(X0, X8)	p8(a67, a0)	1
p6(X9, X7)	p6(a42, a1)	1
p4(X0, X3)	p4(a0, a0)	1
p4(X3, X0)	p4(a5, a48)	1
p8(X0, X5)	p8(a6, a1)	1
p4(X8, X0)	p4(a77, a6)	1
p6(X4, X5)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	1
p4(X0, X6)	p4(a3, a75)	1
p8(X0, X9)	p8(a12, a53)	1
p6(X9, X7)	p6(a14, a20)	1
p4(X0, X3)	p4(a5, a48)	1
p4(X1, X0)	p4(a22, a10)	1
p4(X0, X3)	p4(a77, a6)	1
p4(X1, X0)	p4(a22, a10)	1
p1(a93, X2, X3, X5)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p1(a93, a0, X1, X0)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p6(X4, X5)	p6(a33, a94)	1
p6(X0, X1)	p6(a27, a73)	1
p4(X5, X4)	p4(a18, a0)	1
p4(X8, X0)	p4(a77, a6)	1
p4(X7, X0)	p4(a18, a0)	1
p4(X7, X0)	p4(a16, a0)	1
p6(a2, X5)	p6(a2, a0)	1
p8(X0, X5)	p8(a67, a0)	1
p6(X4, X9)	p6(a34, a48)	1
p4(X0, X6)	p4(a5, a48)	1
p4(X7, X9)	p4(a43, a45)	1
p8(X0, X9)	p8(a19, a67)	1
p8(X0, X5)	p8(a77, a10)	1
p8(X0, X5)	p8(a44, a48)	1
p6(X0, a73)	p6(a27, a73)	1
p4(X0, X1)	p4(a3, a75)	1
p8(X0, a0)	p8(X0, X0) :- p4(X0, X2)	1
p6(X9, X7)	p6(a2, a12)	1
p4(X0, X2)	p4(a70, a75)	1
p4(X0, X1)	p4(a43, a45)	1
p4(X5, X4)	p4(a70, a75)	1
p8(X0, X8)	p8(a3, a45)	1
p1(X4, X2, X7, a29)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p8(X0, X8)	p8(a44, a48)	1
p4(X0, X6)	p4(a18, a0)	1
p8(X1, X0)	p8(a67, a0)	1
p7(X0, X1)	p7(a7, a32)	1
p8(X0, X9)	p8(a39, a91)	1
p4(X0, X6)	p4(a0, a0)	1
p8(a0, X3)	p8(X0, X0) :- p4(X0, X2)	1
p6(X9, X7)	p6(a27, a73)	1
p3(X5)	p3(a96)	1
p7(X0, X1)	p7(a10, a86)	1
p4(X0, X2)	p4(a17, a69)	1
p8(X0, X4)	p8(a77, a10)	1
p4(X0, X9)	p4(a43, a45)	1
p6(X4, X5)	p6(a18, a0)	1
p8(X0, X8)	p8(a95, a16)	1
p4(X0, X8)	p4(a22, a10)	1
p8(X0, X3)	p8(a39, a91)	1
p8(X0, X8)	p8(a39, a91)	1
p6(X4, X9)	p6(a78, a85)	1
p6(X8, a18)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	1
p8(X0, X5)	p8(a71, a37)	1
p6(X9, X7)	p6(a13, a5)	1
p4(X0, X3)	p4(a71, a0)	1
p6(X0, X5)	p6(a94, a12)	1
p8(a77, X7)	p8(a77, a10)	1
p4(X0, X8)	p4(a0, a0)	1
p4(X0, X3)	p4(a22, a10)	1
p4(X7, X0)	p4(a33, a32)	1
p6(X9, X7)	p6(a35, a14)	1
p8(a39, X0)	p8(a39, a91)	1
p8(X0, X1)	p8(X0, X0) :- p4(X0, X2)	1
p5(X0, a75, X1)	p5(a87, a75, a76)	1
p4(X7, X9)	p4(a0, a2)	1
p4(X3, X0)	p4(a18, a0)	1
p4(X0, X8)	p4(a70, a20)	1
p6(X4, X9)	p6(a84, a0)	1
p8(X0, X3)	p8(a0, a6)	1
p6(X0, X1)	p6(a14, a20)	1
p8(X0, X4)	p8(a0, a6)	1
p4(X2, X0)	p4(a5, a48)	1
p4(X0, X1)	p4(a22, a10)	1
p4(X1, a0)	p4(a18, a0)	1
p8(X0, X4)	p8(a78, a19)	1
p4(X0, X1)	p4(a5, a48)	1
p4(a18, X8)	p4(a18, a0)	1
p4(a18, X8)	p4(a18, a0)	1
p6(X4, X9)	p6(a42, a1)	1
p4(X0, X6)	p4(a0, a0)	1
p6(X4, X9)	p6(a84, a32)	1
p4(X3, X0)	p4(a0, a0)	1
p8(X7, X0)	p8(a93, a17)	1
p9(X9, X9)	p9(a0, a0)	1
p4(X0, X8)	p4(a91, a10)	1
p8(a0, X9)	p8(a0, a6)	1
p8(X0, X4)	p8(a58, a11)	1
p8(X0, X5)	p8(a71, a37)	1
p8(a0, X3)	p8(a0, a10)	1
p4(X0, X1)	p4(a70, a20)	1
p8(X0, X5)	p8(a44, a48)	1
p8(X0, X1)	p8(a0, a23)	1
p4(X0, X6)	p4(a17, a69)	1
p4(X5, X0)	p4(a17, a69)	1
p6(X9, X7)	p6(a60, a10)	1
p1(X4, X2, X7, a29)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p4(X0, X7)	p4(a17, a69)	1
p6(X4, X9)	p6(a42, a1)	1
p4(X0, X6)	p4(a70, a75)	1
p8(X0, X9)	p8(a67, a0)	1
p8(X0, X1)	p8(a1, a53)	1
p4(X3, X0)	p4(a13, a15)	1
p4(X0, X2)	p4(a95, a39)	1
p8(X0, X4)	p8(a0, a6)	1
p8(X2, X2)	p8(X0, X0) :- p4(X0, X2)	1
p8(X0, X8)	p8(a71, a37)	1
p1(X8, a0, X5, a53)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p8(X0, X4)	p8(a67, a0)	1
p4(a0, a2)	p4(a0, a2)	1
p6(X4, X5)	p6(a31, a14)	1
p6(X0, X5)	p6(a48, a1)	1
p4(X0, X8)	p4(a17, a69)	1
p6(X4, X9)	p6(a34, a40)	1
p8(X0, X9)	p8(a61, a28)	1
p8(X0, X5)	p8(a63, a50)	1
p4(X7, X9)	p4(a0, a2)	1
p6(X4, X5)	p6(a58, a1)	1
p4(X5, X4)	p4(a91, a10)	1
p8(X1, X0)	p8(a61, a28)	1
p6(X0, X1)	p6(a33, a10)	1
p8(X0, X9)	p8(a1, a53)	1
p8(X0, X5)	p8(a61, a28)	1
p4(X1, X0)	p4(a61, a27)	1
p6(X4, X5)	p6(a63, a12)	1
p6(X4, X5)	p6(a99, a16)	1
p1(a22, X1, X0, a22)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p1(a22, X1, X0, a22)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p8(X7, X0)	p8(a58, a11)	1
p8(X0, X9)	p8(a77, a10)	1
p4(X2, X0)	p4(a31, a70)	1
p8(X0, X5)	p8(a11, a31)	1
p8(X7, X0)	p8(a0, a1)	1
p7(X0, X1)	p7(a17, a51)	1
p1(X0, a21, X2, a13)	p1(a29, a21, a1, a13)	1
p4(X6, X0)	p4(a91, a10)	1
p6(X9, X7)	p6(a37, a64)	1
p8(a39, X0)	p8(a39, a91)	1
p4(X0, X8)	p4(a33, a32)	1
p4(X6, X0)	p4(a43, a86)	1
p7(X0, a79)	p7(a17, a79)	1
p6(X0, X5)	p6(a7, a5)	1
p4(X0, X6)	p4(a18, a0)	1
p4(X0, X2)	p4(a43, a86)	1
p4(X0, X3)	p4(a17, a69)	1
p8(X0, X5)	p8(a3, a45)	1
p3(X5)	p3(a25)	1
p8(X0, X4)	p8(a71, a13)	1
p6(X0, X1)	p6(a16, a14)	1
p4(X8, X0)	p4(a43, a26)	1
p6(X0, X1)	p6(a34, a48)	1
p1(X8, a0, X5, a53)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p4(X0, X7)	p4(a13, a15)	1
p4(X1, X0)	p4(a61, a27)	1
p4(X0, X3)	p4(a33, a32)	1
p4(a21, X0)	p4(a21, a11)	1
p4(X8, X0)	p4(a43, a86)	1
p6(X0, X1)	p6(a0, a13)	1
p6(X9, X7)	p6(a7, a16)	1
p8(X6, X6)	p8(X0, X0) :- p4(X0, X2)	1
p4(X3, X0)	p4(a31, a70)	1
p8(X0, X8)	p8(a77, a10)	1
p6(X4, X9)	p6(a29, a1)	1
p8(X0, X4)	p8(a78, a19)	1
p8(X0, X3)	p8(a61, a28)	1
p8(X8, a53)	p8(a1, a53)	1
p8(X0, X1)	p8(a39, a91)	1
p8(X0, a71)	p8(X0, X0) :- p4(X0, X2)	1
p8(X0, X9)	p8(a95, a49)	1
p6(X4, X9)	p6(a48, a1)	1
p8(X0, X5)	p8(a71, a37)	1
p4(X0, X8)	p4(a13, a15)	1
p4(X0, X1)	p4(a71, a0)	1
p8(X0, X3)	p8(a61, a28)	1
p6(X4, X9)	p6(a12, a14)	1
p8(a95, X1)	p8(X0, X0) :- p4(X0, X2)	1
p4(X0, X9)	p4(a21, a11)	1
p6(X9, X7)	p6(a37, a64)	1
p3(X5)	p3(a83)	1
p8(X0, X5)	p8(a0, a1)	1
p7(X0, X1)	p7(a10, a86)	1
p6(X9, X7)	p6(a33, a94)	1
p4(X9, a0)	p4(a20, a0)	1
p4(X5, a0)	p4(a16, a0)	1
p4(X1, X0)	p4(a21, a11)	1
p6(X4, X9)	p6(a84, a0)	1
p1(a11, X3, X0, X4)	p1(X8, a0, a5, X0) :- p8(X8, X0)	1
p6(X0, X5)	p6(a2, a54)	1
p4(X1, a0)	p4(a54, a0)	1
p4(X5, X4)	p4(a17, a69)	1
p1(X0, a21, X2, a13)	p1(a29, a21, a1, a13)	1
p4(X0, X8)	p4(a5, a48)	1
p7(X0, X1)	p7(a10, a86)	1
p4(X3, X0)	p4(a43, a26)	1
p4(X0, X1)	p4(a31, a70)	1
p2(X83, a48, X81)	p2(a91, a48, a0)	0
p8(X0, a21)	p8(X0, X0) :- p4(X0, X2)	0
p2(X9, a48, X81)	p2(a11, a48, a0)	0
p2(X8, a48, a0)	p2(a70, a48, a0)	0
p4(a71, X64)	p4(a71, a69)	0
p2(X5, a48, X80)	p2(a10, a48, a0)	0
p2(X0, a48, X0)	p2(a5, a48, a5)	0
p2(X8, a48, a0)	p2(a33, a48, a0)	0
p2(X3, a48, X3)	p2(a31, a48, a31)	0
p2(X71, a48, X11)	p2(a91, a48, a0)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a0)	0
p2(X72, a48, X12)	p2(a64, a48, X81)	0
p2(a18, a48, a27)	p2(a18, a48, a27)	0
p2(X0, a48, X83)	p2(a84, a48, a0)	0
p2(a16, X50, X10)	p2(a16, a29, a32)	0
p4(a71, X60)	p4(a71, a32)	0
p2(X83, a48, X82)	p2(a18, a48, a0)	0
p2(a71, a48, a27)	p2(a71, a48, a27)	0
p2(X0, a48, X83)	p2(a11, a48, a0)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a33)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a77)	0
p2(X90, a48, X81)	p2(a91, a48, X81)	0
p2(X9, a48, X81)	p2(a29, a48, a0)	0
p2(X8, a48, X8)	p2(a3, a48, a3)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a31)	0
p8(X0, X3)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X75, a48, X15)	p2(a31, a48, X84)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a17)	0
p2(X3, a48, a0)	p2(a31, a48, a0)	0
p2(X9, a48, a0)	p2(a43, a48, a0)	0
p4(X10, X10)	p4(a16, a16)	0
p4(X3, X3)	p4(a33, a33)	0
p2(X71, a48, X11)	p2(a16, a48, a16)	0
p2(X9, a48, X83)	p2(a77, a48, X83)	0
p2(X83, a48, X82)	p2(a54, a48, a0)	0
p2(X72, a48, X12)	p2(a10, a48, X81)	0
p2(X0, a48, X7)	p2(a11, a48, a0)	0
p4(X90, X90)	p4(a31, a31)	0
p2(X75, a48, X15)	p2(a23, a48, X83)	0
p2(a16, X50, X10)	p2(a16, a5, a62)	0
p8(a27, a5)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a70)	0
p2(X0, a48, X81)	p2(a16, a48, a0)	0
p2(X70, a48, X10)	p2(a50, a48, a50)	0
p2(X3, a48, X3)	p2(a95, a48, a95)	0
p2(X71, a48, X11)	p2(a28, a48, a0)	0
p6(a2, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X71, a48, X11)	p2(a50, a48, a77)	0
p2(X0, a48, X80)	p2(a28, a48, a0)	0
p2(X72, a48, X12)	p2(a23, a48, X81)	0
p4(a71, X61)	p4(a71, a32)	0
p2(a16, X50, X10)	p2(a16, a13, a29)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a13)	0
p1(a27, X1, X0, a22)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X4, a48, X82)	p2(a67, a48, a0)	0
p2(X74, a48, X14)	p2(a23, a48, X83)	0
p4(a71, X64)	p4(a71, a75)	0
p8(X4, a29)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X70, a48, X10)	p2(a6, a48, a6)	0
p2(X3, a48, a0)	p2(a20, a48, a0)	0
p8(X0, a71)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p4(a71, X60)	p4(a71, a39)	0
p4(a71, X61)	p4(a71, a11)	0
p8(a77, X7)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X71, a48, X11)	p2(a1, a48, X80)	0
p8(X2, a0)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X4, a48, X81)	p2(a84, a48, a0)	0
p8(X0, a11)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, a0)	p2(a31, a48, a0)	0
p2(X71, a48, X11)	p2(a29, a48, a29)	0
p2(X8, a48, a77)	p2(a22, a48, a77)	0
p2(X82, a48, X81)	p2(a77, a48, a0)	0
p2(X71, a48, X11)	p2(a6, a48, a77)	0
p2(X71, a48, X11)	p2(a67, a48, a67)	0
p2(X8, a48, X8)	p2(a70, a48, a70)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a0)	0
p2(X90, a48, X81)	p2(a54, a48, X81)	0
p2(X9, a48, a0)	p2(a0, a48, a0)	0
p4(X90, X90)	p4(a95, a95)	0
p4(X10, X10)	p4(a64, a64)	0
p4(X3, X3)	p4(a21, a21)	0
p2(X8, a48, a77)	p2(a31, a48, a77)	0
p6(a78, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X74, a48, X14)	p2(a17, a48, a17)	0
p2(X4, a48, X82)	p2(a28, a48, a0)	0
p2(X9, a48, a0)	p2(a3, a48, a0)	0
p4(X90, X90)	p4(a43, a43)	0
p2(X74, a48, X14)	p2(a37, a48, a37)	0
p2(X74, a48, X14)	p2(a48, a48, X83)	0
p2(X8, a48, X80)	p2(a13, a48, X80)	0
p2(X82, a48, X81)	p2(a0, a48, a0)	0
p2(X78, a48, X18)	p2(a0, a48, X86)	0
p8(X0, a70)	p8(X0, X0) :- p4(X0, X2)	0
p2(X93, a48, X93)	p2(a20, a48, a20)	0
p1(a27, a51, a28, X93)	p1(a27, a51, a28, a31)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a5)	0
p2(X74, a48, X14)	p2(a64, a48, a64)	0
p2(X9, a48, a0)	p2(a22, a48, a0)	0
p2(a16, X51, X11)	p2(a16, a58, a36)	0
p2(a16, X51, X11)	p2(a16, a28, a70)	0
p2(X0, a48, X0)	p2(a61, a48, a61)	0
p2(X5, a48, X80)	p2(a91, a48, X80)	0
p4(X11, X11)	p4(a45, a45)	0
p2(X0, a48, a0)	p2(a61, a48, a0)	0
p2(X3, a48, X81)	p2(a95, a48, X81)	0
p2(X5, a48, X80)	p2(a17, a48, X80)	0
p2(X70, a48, X10)	p2(a19, a48, a19)	0
p2(X0, a48, X0)	p2(a71, a48, a71)	0
p2(X70, a48, X10)	p2(a11, a48, a11)	0
p2(X8, a48, X8)	p2(a60, a48, a60)	0
p2(X83, a48, X82)	p2(a91, a48, a0)	0
p2(X9, a48, a0)	p2(a60, a48, a0)	0
p2(X75, a48, X15)	p2(a11, a48, X84)	0
p8(X2, X2)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, a0)	p2(a5, a48, a0)	0
p2(X0, a48, X81)	p2(a50, a48, a0)	0
p1(a27, X1, X0, a54)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p4(X90, X90)	p4(a60, a60)	0
p2(X0, a48, a0)	p2(a3, a48, a0)	0
p2(X75, a48, X15)	p2(a6, a48, X84)	0
p2(X71, a48, X11)	p2(a77, a48, X80)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a95)	0
p2(X0, a48, a0)	p2(a70, a48, a0)	0
p8(X8, a53)	p8(X0, X0) :- p4(X0, X2)	0
p6(a84, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p3(X5)	p3(X0) :- p6(X2, a0), p6(X2, X0)	0
p2(X74, a48, X14)	p2(a29, a48, X83)	0
p1(a27, X1, X0, a91)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X83, a48, X81)	p2(a61, a48, a0)	0
p2(X0, a48, X81)	p2(a91, a48, a0)	0
p4(X90, X90)	p4(a70, a70)	0
p2(X8, a48, X83)	p2(a31, a48, a0)	0
p2(X4, a48, X81)	p2(a0, a48, a0)	0
p2(X4, a48, X82)	p2(a45, a48, a0)	0
p2(X9, a48, a0)	p2(a45, a48, a0)	0
p2(X8, a48, X80)	p2(a28, a48, a0)	0
p2(X0, a48, X80)	p2(a10, a48, a0)	0
p8(a27, X0)	p8(X0, X0) :- p4(X0, X2)	0
p2(X3, a48, X81)	p2(a13, a48, X81)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a43)	0
p8(X6, X6)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(a16, X50, X10)	p2(a16, a30, a89)	0
p2(X70, a48, X10)	p2(a16, a48, a16)	0
p2(X71, a48, X11)	p2(a84, a48, X80)	0
p2(X8, a48, X80)	p2(a70, a48, X80)	0
p2(X4, a48, X81)	p2(a28, a48, a0)	0
p2(X83, a48, X81)	p2(a3, a48, a0)	0
p2(X5, a48, X80)	p2(a3, a48, X80)	0
p2(X9, a48, a0)	p2(a20, a48, a0)	0
p2(a16, X51, X11)	p2(a16, a42, a11)	0
p4(X3, X3)	p4(a61, a61)	0
p2(X71, a48, X11)	p2(a1, a48, a1)	0
p2(X4, a48, X81)	p2(a49, a48, a0)	0
p6(X0, a5)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a18)	0
p8(X1, X0)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(a16, X50, X10)	p2(a16, a17, a51)	0
p2(X83, a48, X81)	p2(a70, a48, a0)	0
p4(X11, X11)	p4(a31, a31)	0
p2(X93, a48, X93)	p2(a43, a48, a43)	0
p2(X4, a48, X82)	p2(a53, a48, a0)	0
p2(X72, a48, X12)	p2(a28, a48, X81)	0
p2(X9, a48, a0)	p2(a53, a48, a0)	0
p2(X5, a48, X5)	p2(a16, a48, a16)	0
p2(X5, a48, X5)	p2(a0, a48, a0)	0
p2(X0, a48, X81)	p2(a28, a48, a0)	0
p4(X11, X11)	p4(a23, a23)	0
p2(X72, a48, X12)	p2(a19, a48, X80)	0
p2(X72, a48, X12)	p2(a13, a48, X81)	0
p2(X4, a48, X82)	p2(a1, a48, a0)	0
p2(X3, a48, X81)	p2(a91, a48, X81)	0
p6(a34, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p4(a22, a22)	p4(a22, a22)	0
p4(X10, X10)	p4(a31, a31)	0
p4(a71, X64)	p4(a71, a30)	0
p8(a11, X4)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p8(X0, a18)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p1(a27, X1, X0, a17)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p4(X90, X90)	p4(a16, a16)	0
p2(a16, X51, X11)	p2(a16, a46, a11)	0
p2(X74, a48, X14)	p2(a53, a48, a53)	0
p2(X5, a48, X80)	p2(a61, a48, X80)	0
p2(X8, a48, X80)	p2(a54, a48, X80)	0
p2(a16, X51, X11)	p2(a16, a22, a57)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a43)	0
p2(X70, a48, X10)	p2(a29, a48, a29)	0
p2(a16, X50, X10)	p2(a16, a42, a11)	0
p2(X71, a48, X11)	p2(a31, a48, a0)	0
p2(X70, a48, X10)	p2(a67, a48, a67)	0
p2(X90, a48, X81)	p2(a0, a48, X81)	0
p2(X0, a48, X83)	p2(a10, a48, a0)	0
p2(X75, a48, X15)	p2(a67, a48, X84)	0
p2(X0, a48, X80)	p2(a31, a48, a0)	0
p2(X71, a48, X11)	p2(a29, a48, X4)	0
p1(a27, X1, X0, a43)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(X8, a48, X81)	p2(a50, a48, a0)	0
p4(a71, X63)	p4(a71, a2)	0
p2(X8, a48, X80)	p2(a5, a48, X80)	0
p2(X72, a48, X12)	p2(a91, a48, X81)	0
p1(a27, a79, X0, X92)	p1(a27, a79, X0, a18)	0
p6(a16, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X0, a48, X0)	p2(a0, a48, a0)	0
p4(X11, X11)	p4(a19, a19)	0
p2(X8, a48, X81)	p2(a91, a48, a0)	0
p6(a99, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p1(a27, a79, X0, X91)	p1(a27, a79, X0, a0)	0
p8(a93, X0)	p8(X0, X0) :- p4(X0, X2)	0
p2(X9, a48, a0)	p2(a77, a48, a0)	0
p2(X74, a48, X14)	p2(a23, a48, a23)	0
p6(a81, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X74, a48, X14)	p2(a77, a48, a77)	0
p8(X0, a91)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X81, a48, X80)	p2(a43, a48, a0)	0
p4(a71, X64)	p4(a71, a27)	0
p2(X4, a48, X81)	p2(a53, a48, a0)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a71)	0
p1(X1, X0, X1, a33)	p1(X8, a0, a5, X0) :- p8(X8, X0)	0
p2(a21, a48, a27)	p2(a21, a48, a27)	0
p2(X8, a48, X80)	p2(a77, a48, X80)	0
p2(a16, X50, X10)	p2(a16, a1, a90)	0
p8(a22, a22)	p8(X1, X7) :- p4(X1, X1), p2(X7, a48, X1), p8(X8, X7)	0
p2(X8, a48, a0)	p2(a43, a48, a0)	0
p2(X9, a48, X81)	p2(a53, a48, a0)	0
p6(a37, a0)	p6(X6, X1) :- p4(a71, X6), p4(X1, X6)	0
p2(X8, a48, X80)	p2(a10, a48, a0)	0
p1(a27, X0, a80, X90)	p1(a27, X0, a80, a0)	0
p2(X74, a48, X14)	p2(a0, a48, X83)	0
p2(X0, a48, a0)	p2(a5, a48, a0)	0
p2(X0, a48, a0)	p2(a77, a48, a0)	0
p2(X8, a48, X8)	p2(a43, a48, a43)	0
p1(a27, a79, X0, X90)	p1(a27, a79, X0, a16)	0
p2(X3, a48, X3)	p2(a5, a48, a5)	0
p2(X0, a48, X83)	p2(a31, a48, a0)	0
p2(X4, a48, X82)	p2(a23, a48, a0)	0
p2(X4, a48, X81)	p2(a10, a48, a0)	0
p2(X5, a48, X80)	p2(a13, a48, a0)	0
p2(X82, a48, X81)	p2(a54, a48, a0)	0
p2(X9, a48, a0)	p2(a49, a48, a0)	0
p2(X3, a48, X81)	p2(a17, a48, X81)	0
p2(X3, a48, X81)	p2(a20, a48, X81)	0
p2(X74, a48, X14)	p2(a28, a48, a28)	0
p2(X9, a48, X81)	p2(a10, a48, a0)	0
